reviewId,review,score,gender,location,date,,
10718,like it,5,male,"Lusaka, Zambia",2022-06-15,,
10719,best streaming service for EDM,5,male,"Montreal, Canada",2023-09-20,,
10720,happy day happy night,5,male,"Algiers, Algeria",2021-12-28,,
10721,Perfect,5,male,"Bangkok, Thailand",2021-03-12,,
10722,I likeee,5,male,"Cancun, Mexico",2023-09-21,,
10723,"Love it. maybe I'll get little gift from you guys?, lifetime unlimited data plan(free music) 🥹😇👻 HAPPY HALLOWEEN",5,male,"Cairo, Egypt",2021-12-23,,
10724,My favorite music app,5,male,"San Diego, United States",2023-06-28,,
10725,i prefer over YouTube and Ive found a bunch of new music I love I do however wish the subscription to listen to all music was cheaper,5,male,"Windhoek, Namibia",2022-04-23,,
10726,"Tem todos os gêneros underground que eu aprecio. Ouçam sempre que puder: Lo-Fi, Dariacore, Hyperflip, Phonk e Punk",5,male,"Abu Dhabi, United Arab Emirates",2021-08-26,,
10727,pretty good ngl,5,male,"Jeddah, Saudi Arabia",2021-09-07,,
10728,cool,5,male,"Birmingham, United Kingdom",2020-12-25,,
10729,noice,5,male,"Phoenix, United States",2024-07-23,,
10730,nice,5,male,"San Diego, United States",2023-03-10,,
10731,nice,5,male,"Toronto, Canada",2023-09-09,,
10732,ok app,5,female,"Port Moresby, Papua New Guinea",2025-11-18,,
10733,fire songs on here,5,male,"New York, United States",2023-03-26,,
10734,Perfect,5,male,"Toronto, Canada",2024-08-17,,
10735,I think I'm in love.,5,male,"Amsterdam, Netherlands",2020-12-07,,
10736,THIS IS AMAZING!!!,5,male,"Barcelona, Spain",2020-12-24,,
10737,perfect,5,male,"Bali, Indonesia",2021-08-13,,
10738,"It's better than sportify....cause you can listen to your playlist without getting interrupted by other suggested songs, installed this to play Romantic homicide on repeat.",5,male,"Jacksonville, United States",2024-08-16,,
10739,awesome,5,male,"Cape Town, South Africa",2022-05-04,,
10740,"I love this so much that it have really good quality and it as a little ads it's also makes me happy and cry because it has ever thing I need and also it let u get out the app and Still play your music or it also when u turn off your phone it play too there a lot to say about this is perfect. SoundCloud stand for , hear the music and look at the clouds. That's my reference. 5 stars ✨ 💘🤍🥇🥈🥉:) ALSO IT does show the lyrics but who cares u have ears so LISTEN 👂",5,male,"San Francisco, United States",2023-10-08,,
10741,تمام,5,male,"San Francisco, United States",2023-07-03,,
10742,yess yess,5,male,"Stockholm, Sweden",2021-02-01,,
10743,𝗍ī𝗍𝖤😪!!!,5,male,"Guadalajara, Mexico",2024-06-25,,
10744,nice app,5,male,"Vienna, Austria",2021-01-01,,
10745,nice,5,male,"Brussels, Belgium",2020-07-07,,
10746,nice,5,male,"San Antonio, United States",2023-02-13,,
10747,"they should add ""not interested"" option. that way we can organize our feed",5,male,"Guadalajara, Mexico",2024-08-05,,
10748,best,5,male,"Washington DC, United States",2022-08-17,,
10749,good app,5,male,"Taipei, Taiwan",2021-10-19,,
10750,Thanks for this opportunity as a listener,5,male,"Doha, Qatar",2021-09-16,,
10751,I have this for one song and one song only.,5,female,"Santiago, Chile",2024-11-19,,
10752,Excellent,5,female,"Asunción, Paraguay",2025-04-16,,
10753,"has most music you want to listen to and helps out small music creaters, I love this app",5,male,"Paris, France",2020-11-23,,
10754,good,5,male,"Manchester, United Kingdom",2020-10-14,,
10755,❤️,5,male,"Lyon, France",2021-01-16,,
10756,fantastic,5,female,"Christchurch, New Zealand",2025-12-20,,
10757,it's nice.,5,male,"Quebec City, Canada",2023-11-06,,
10758,👍,5,male,"Abu Dhabi, United Arab Emirates",2021-10-29,,
10759,in kar,5,male,"Phuket, Thailand",2021-07-07,,
10760,Love it 😛😛,5,male,"San Jose, United States",2022-07-29,,
10761,The the next button disappeared after pressing on a song not in Playlist,5,male,"Toronto, Canada",2024-01-03,,
10762,Great music software,5,male,"Montevideo, Uruguay",2024-10-21,,
10763,It's Very Good,5,male,"Mexico City, Mexico",2022-10-15,,
10764,nice,5,male,"Guangzhou, China",2021-10-22,,
10765,عالی jgdv,5,male,"San Diego, United States",2023-08-17,,
10766,review 5 start,5,male,"Milan, Italy",2020-11-30,,
10767,"Good app, it's been my favorite for a long time but please add the option to delete inbox messages or users that text us. Also please let me add more songs in my playlist instead of 500! SoundCloud is also really easy to use! 100% Recommended App!",5,male,"Jacksonville, United States",2022-12-28,,
10768,So good,5,male,"Kampala, Uganda",2022-02-04,,
10769,You need to pot an account and it so so so so good,5,female,"Sydney, Australia",2025-07-06,,
10770,amazing songs ngl!,5,male,"Austin, United States",2022-12-22,,
10771,Great app,5,male,"Jacksonville, United States",2024-05-08,,
10772,good,5,male,"Houston, United States",2023-05-21,,
10773,usefully and has a lot of verity. I use it a lot to listen to my favourites here all the time.,5,male,"Shanghai, China",2021-08-13,,
10774,that's amazing,5,female,"Quito, Ecuador",2024-12-09,,
10775,it's easy,5,male,"Guadalajara, Mexico",2023-10-01,,
10776,Excellent,5,male,"Rabat, Morocco",2021-12-24,,
10777,great 👍,5,male,"Lisbon, Portugal",2020-08-06,,
10778,nice app,5,female,"Asunción, Paraguay",2024-12-19,,
10779,good song app,5,male,"Kumasi, Ghana",2022-03-25,,
10780,gud,5,male,"Dakar, Senegal",2021-11-11,,
10781,good 👍,5,male,"Cancun, Mexico",2023-01-02,,
10782,extremely fabulous 😲,5,male,"Denver, United States",2022-10-13,,
10783,I haven't heard nice and clean music for years,5,female,"Brisbane, Australia",2025-08-05,,
10784,great and easy to use .,5,female,"Montevideo, Uruguay",2025-01-25,,
10785,best,5,female,"Port Moresby, Papua New Guinea",2025-07-03,,
10786,"I've used this app for years, Its never let me down🤩",5,female,"Santa Cruz, Bolivia",2025-03-12,,
10787,best music apps so far. no ads no money needed personalised playlist mix is so accurate and there ton of underrated music artist. only bad thing is some song aren't available in some countries.,5,male,"Tijuana, Mexico",2023-07-17,,
10788,Great app.. nothing to complain tho 🩵,5,male,"Mexico City, Mexico",2024-06-08,,
10789,Hands down my favourite way to listen to independent artists,5,male,"Quito, Ecuador",2024-09-21,,
10790,Jay Shree Swaminarayan,5,male,"Phoenix, United States",2024-08-18,,
10791,great app very nice features like it ..,5,male,"Toronto, Canada",2024-04-09,,
10792,i love this app i have been using this for 3 and half years and yet it has not disappointed me even one time very nice app and right now while i am writhing this i am listening to another love love you ❤❤(not gay),5,male,"Mumbai, India",2021-07-09,,
10793,beast,5,male,"Zurich, Switzerland",2020-12-31,,
10794,love it. it does it's job,5,male,"Los Angeles, United States",2023-07-03,,
10795,I LAV ITTAYTATA,5,female,"Wellington, New Zealand",2025-07-14,,
10796,I like ball.,5,male,"San Francisco, United States",2022-07-25,,
10797,Wonderful app I love how it's free also,5,male,"Oslo, Norway",2020-11-07,,
10798,great 💯,5,male,"Chennai, India",2021-09-17,,
10799,I'm addicted this app ☘️🍺💥 #FLY,5,male,"Denver, United States",2022-11-28,,
10800,Excellent the best you can get thank u for this app you can feel proud of it GOD Bless...,5,male,"Tijuana, Mexico",2024-07-21,,
10801,amazing app,5,male,"Montreal, Canada",2022-08-17,,
10802,Very good and perfect and i prefer to download this app,5,female,"Queenstown, New Zealand",2025-08-28,,
10803,100 percent everything,5,male,"Chennai, India",2021-07-15,,
10804,g-✓£¢`,5,male,"San Antonio, United States",2023-08-20,,
10805,so good,5,female,"Córdoba, Argentina",2025-04-15,,
10806,wonderful,5,male,"Taipei, Taiwan",2021-09-21,,
10807,👏💪,5,male,"San Antonio, United States",2024-07-16,,
10808,So much variety and lots of extras like extended mixes and such. Love it. 💟,5,male,"Guayaquil, Ecuador",2024-09-03,,
10809,Destined 2 Be (Twin 🔥 Flame),5,male,"Marrakesh, Morocco",2022-03-12,,
10810,Best offline,5,male,"Seattle, United States",2022-07-20,,
10811,ts is magnificent,5,male,"Barcelona, Spain",2020-12-23,,
10812,i like it.,5,male,"Kathmandu, Nepal",2021-07-26,,
10813,nic,5,female,"Cali, Colombia",2024-12-15,,
10814,💜,5,female,"Santiago, Chile",2025-01-27,,
10815,love it !!!,5,male,"New York, United States",2023-11-29,,
10816,"it's really good, I've had the app for 20 mins and I'll edit after 30 days, one problem is the amount of bots, too many bots in comments",5,male,"Taipei, Taiwan",2021-08-03,,
10817,great sounds great recording sessions,5,male,"Vancouver, Canada",2022-09-05,,
10818,love it,5,male,"Denver, United States",2024-04-13,,
10819,"Really love Kerffew,he is a very good song wrighter.",5,male,"Valparaíso, Chile",2024-09-08,,
10820,the best creation of humanity,5,male,"Mexico City, Mexico",2024-06-04,,
10821,I've been a totally huge huge fan of Blake Tollison Shelton for 22 whole yrs since Austin came out in 2001,5,female,"Nadi, Fiji",2025-12-17,,
10822,nice,5,male,"Dubai, United Arab Emirates",2021-04-26,,
10823,very good,5,male,"Vienna, Austria",2020-06-30,,
10824,please I want listen to music offline please add this future for playing music offline thanks 🙏🏻 and this is the best application for playing music 🎵🎶,5,female,"Guayaquil, Ecuador",2025-04-26,,
10825,"This app is fire 🔥 and it's legit 💯...so to all producers who want to start their career of being a musician,this is the app that can build your future of being a popular artist.",5,male,"Los Angeles, United States",2024-01-04,,
10826,good almost all songs are available!!,5,male,"Zurich, Switzerland",2020-11-20,,
10827,very good,5,male,"Boston, United States",2024-02-06,,
10828,Good,5,male,"Accra, Ghana",2022-02-07,,
10829,good to listen to music in school,5,male,"Houston, United States",2023-06-04,,
10830,"love the remixes, I only pay for two music platforms and SoundCloud is worth every penny for a music lover.",5,male,"Cancun, Mexico",2023-06-11,,
10831,Goooooddd👍🏼,5,male,"Bali, Indonesia",2021-06-16,,
10832,🙏❤️,5,male,"Monterrey, Mexico",2022-07-20,,
10833,good,5,male,"Accra, Ghana",2022-06-13,,
10834,perfect no ads super good,5,male,"Montreal, Canada",2024-08-18,,
10835,"I love soundcloud. It is just as good or better than Spotify. The ads are minimal. You don't have to pay to use the app. Just a great experience all around. I would highly recommend the app. You can also listen to the music with the app closed or your phone turned off, unlike YouTube music.",5,male,"Denver, United States",2023-05-24,,
10836,Nice,5,female,"Wellington, New Zealand",2025-06-25,,
10837,"a great place for music, and the ads don't interfere with listening",5,male,"Vancouver, Canada",2023-05-29,,
10838,Soundcloud outhere fire,5,male,"Toronto, Canada",2022-12-28,,
10839,Best app for music but im using it withoud upgrade still good,5,female,"Lima, Peru",2025-04-01,,
10840,Is the best app because you can make an account and you can go out the app and the song will still be playing and you can go in Roblox or another app too and I love this app because you can listen to some of the music on the app and other music apps May not have the same song :),5,male,"Monterrey, Mexico",2024-06-23,,
10841,ok,5,male,"Marrakesh, Morocco",2021-11-06,,
10842,I like the New,5,male,"Tripoli, Libya",2022-01-04,,
10843,I want a automatic save a song,5,female,"Brisbane, Australia",2025-07-10,,
10844,"SoundCloud is the best app I've been always using only because it has all music even from people from different cultures and languages and also all these beautiful remix , bass boost. there ain't no other that can compete with sound cloud not when their are so many music from different race and different cultures. SoundCloud Rocks.",5,female,"Buenos Aires, Argentina",2025-01-24,,
10845,I lost all my crates as well Big Daddy fix it but I still lost a lot of songs,5,female,"Lima, Peru",2025-02-15,,
10846,well good,5,male,"Philadelphia, United States",2023-01-05,,
10847,good just expensive,5,female,"Medellín, Colombia",2025-01-11,,
10848,so great 👍,5,male,"Denver, United States",2023-11-27,,
10849,круто но музыка 😈😈😈,5,male,"Guadalajara, Mexico",2024-06-08,,
10850,It's,5,female,"Adelaide, Australia",2025-11-20,,
10851,blaack one,5,male,"Manila, Philippines",2021-08-12,,
10852,This app was vary good app,5,male,"Brussels, Belgium",2020-12-14,,
10853,out class application,5,male,"Budapest, Hungary",2021-02-10,,
10854,Love this app,5,male,"Salvador, Brazil",2024-09-04,,
10855,جميله,5,male,"Quebec City, Canada",2024-01-12,,
10856,Good,5,male,"Mombasa, Kenya",2022-05-26,,
10857,Good,5,male,"Jakarta, Indonesia",2021-04-28,,
10858,terrible app put the ads seperate part of the app,5,male,"Beijing, China",2021-07-02,,
10859,good,5,male,"Tokyo, Japan",2021-10-24,,
10860,"Great Music, been using it since 2018",5,female,"Wellington, New Zealand",2025-12-07,,
10861,good music never old,5,male,"Lisbon, Portugal",2020-10-27,,
10862,good disha,5,male,"Jacksonville, United States",2023-05-04,,
10863,good,5,male,"Jakarta, Indonesia",2021-08-17,,
10864,good,5,male,"Windhoek, Namibia",2021-11-19,,
10865,Nice app,5,male,"Denver, United States",2022-09-08,,
10866,it best app ever,5,female,"Lima, Peru",2025-01-22,,
10867,love this app,5,male,"Kumasi, Ghana",2022-06-29,,
10868,This is the best music app even if I close the phone it still plays,5,female,"Wellington, New Zealand",2025-05-11,,
10869,The best app I have seen for songs,5,female,"Arequipa, Peru",2025-04-18,,
10870,"Lúc trước thì dùng rất ngon, dạo gần đây tự nhiên xuất hiện mấy cái quảng cáo hiện ra khi bấm vào video khá là khó chịu. Có phải xem thêm 1-2 quảng cáo khi mở ứng dụng cũng không vấn đề gì nhưng đừng hiển thị quảng cáo trong khi đang dùng ứng dụng như vậy",5,male,"Los Angeles, United States",2022-09-04,,
10871,Great app but it need an offline mode download,5,male,"Beijing, China",2021-08-30,,
10872,🤩🤩🤩,5,male,"Cali, Colombia",2024-10-16,,
10873,nice,5,female,"Salvador, Brazil",2024-12-02,,
10874,good,5,male,"Boston, United States",2024-06-28,,
10875,The best app out there...Period,5,male,"Delhi, India",2021-09-30,,
10876,great app. gives you access to good music,5,male,"Valencia, Spain",2021-01-29,,
10877,good ok,5,female,"Montevideo, Uruguay",2024-11-18,,
10878,خوبید,5,male,"Chicago, United States",2022-08-23,,
10879,best,5,male,"Delhi, India",2021-06-28,,
10880,lil wayne mixtapes. need i say more???,5,male,"Stockholm, Sweden",2020-10-03,,
10881,"I love SoundCloud, but I had to get a new phone and I reinstalled SoundCloud and it won't let me log in, I've deleted and reinstalled it several times, Also have cleared the cashe, force stopped it, nothing is working. I keep getting an error message every time. :(",5,male,"Cairo, Egypt",2021-11-06,,
10882,good,5,male,"Abuja, Nigeria",2022-03-03,,
10883,"Overall, it's a good app for music. Use it regularly. I just wish I could use a search bar in my playlist. I lose songs in the vast sea of my playlist often and wish there was an easier way to find em when I can't remember where they are. Edit: They added it! Omg thank youuu!",5,male,"Accra, Ghana",2022-05-05,,
10884,it's fire 🔥🔥,5,male,"Geneva, Switzerland",2020-08-13,,
10885,caaaita....if you can't find it on Spotify or YouTube then you will find it on here...or not 👀🙄😂 churr 🫡,5,male,"New York, United States",2022-11-20,,
10886,it's the best app for music experience,5,female,"Suva, Fiji",2025-11-08,,
10887,seesh besr,5,female,"Santiago, Chile",2025-03-15,,
10888,"Nice to use, and you get what you want.",5,male,"Boston, United States",2023-05-23,,
10889,Love it❣️❣️💯,5,female,"Arequipa, Peru",2025-01-26,,
10890,Very good app☺️,5,female,"Brisbane, Australia",2025-08-17,,
10891,The best one,5,male,"Quebec City, Canada",2022-08-02,,
10892,Perfection,5,male,"San Antonio, United States",2024-01-21,,
10893,Spotify is trash use this,5,male,"Johannesburg, South Africa",2022-05-18,,
10894,this is the best platform for music,5,male,"Chicago, United States",2023-09-11,,
10895,doesn't have a few things but overall an amazing app where you actually get to pick the songs instead of waiting for a playlist based on it.,5,male,"Toronto, Canada",2024-07-26,,
10896,jockey @ dance floor 🎶,5,male,"Tunis, Tunisia",2022-04-02,,
10897,just so in love with this song,5,male,"Los Angeles, United States",2022-09-10,,
10898,good,5,female,"Córdoba, Argentina",2025-04-13,,
10899,good,5,male,"Casablanca, Morocco",2022-05-18,,
10900,"Hey, great app, but a year ago, the app just wiped my whole account but it is still saying that it exists even if it's saying that it is not, please fix it, but great app!",5,male,"Houston, United States",2022-10-15,,
10901,I love it.,5,male,"Cancun, Mexico",2022-11-23,,
10902,ok,5,female,"Arequipa, Peru",2025-01-29,,
10903,good job,5,male,"Denver, United States",2023-10-23,,
10904,So easy and nice work with SoundCloud,5,male,"Doha, Qatar",2021-05-24,,
10905,the best app❤️‍🩹,5,male,"Mombasa, Kenya",2022-05-09,,
10906,good,5,male,"Manchester, United Kingdom",2020-07-20,,
10907,good,5,female,"Gold Coast, Australia",2025-05-18,,
10908,Perfect for listening music,5,male,"Brussels, Belgium",2021-01-16,,
10909,that's good.,5,female,"Auckland, New Zealand",2025-07-16,,
10910,I love It 💕,5,female,"Melbourne, Australia",2025-12-19,,
10911,"I can find my favourite songs in this app unlike Spotify There are no songs released like Hearken Demo, and less ads",5,female,"Rosario, Argentina",2024-11-27,,
10912,best feeling,5,male,"Montreal, Canada",2023-07-29,,
10913,"been using the soundcloud platform for quite a while, and each time it has delivered on my expectations. would highly recommend finding the unknown artists and creative of different caliber",5,male,"Toronto, Canada",2024-07-10,,
10914,sick app bruda,5,male,"Marseille, France",2020-07-17,,
10915,good,5,female,"Bogotá, Colombia",2024-11-18,,
10916,"I've been using SoundCloud for years, I love it",5,male,"Zurich, Switzerland",2021-01-23,,
10917,A very great music app I recommend for anybody looking for a music app that you can listen to offline. Music plays in the background. I haven't been getting any ads so I had a great experience with SoundCloud but I am not going to promise you that there are not any ads I just haven't been shown any ads and I am on the free account.,5,male,"Johannesburg, South Africa",2022-06-26,,
10918,in this application music 🥰🥰🥰🥰💯💯🔥🔥🔥🔥🔥🔥,5,male,"Taipei, Taiwan",2021-10-18,,
10919,best app,5,male,"Austin, United States",2024-07-22,,
10920,best,5,male,"Chennai, India",2021-08-11,,
10921,Better than Spotify.,5,male,"Riyadh, Saudi Arabia",2021-07-02,,
10922,I Love this app,5,female,"Bogotá, Colombia",2024-11-07,,
10923,great platform for upcoming rapper and artist and it deserves flowers for giving upcoming artist to show their talent and skills,5,male,"Dubai, United Arab Emirates",2021-05-13,,
10924,its good i love it,5,male,"Mexico City, Mexico",2023-09-18,,
10925,I'm so happy to find the song I'm looking about from tiktok here : Breaking the chains by Kyoko hisoka 😍😍😍😍😍😍😍,5,male,"Los Angeles, United States",2024-05-22,,
10926,perfect if you don't wanna pay for Spotify premium,5,male,"Mumbai, India",2021-03-14,,
10927,yesterday I Definitely rocked it.,5,male,"Stockholm, Sweden",2020-11-07,,
10928,nice,5,male,"Lagos, Nigeria",2022-01-17,,
10929,Factor B at his very best. Outstanding.,5,male,"Tel Aviv, Israel",2021-04-03,,
10930,unlimited music great app,5,female,"Asunción, Paraguay",2024-11-03,,
10931,"Exceptional sound quality, & wonderful choices",5,female,"Hobart, Australia",2025-12-16,,
10932,good,5,male,"Durban, South Africa",2021-12-13,,
10933,dope,5,male,"Barcelona, Spain",2020-08-26,,
10934,I love this app for songs,5,male,"Taipei, Taiwan",2021-08-18,,
10935,Awesome App!,5,male,"Cancun, Mexico",2022-09-15,,
10936,Good,5,male,"Tripoli, Libya",2022-06-13,,
10937,"Hi, I absolutely love SC, but the latest app update (now 2-3 months In) broke the ability to like the song from the player preview; now it's only possible when opening app in full, very inconvenient Please fix ❤️‍🩹",5,male,"Los Angeles, United States",2022-12-20,,
10938,How do I set ring tone,5,male,"Guangzhou, China",2021-07-08,,
10939,gooood😎,5,female,"Rio de Janeiro, Brazil",2025-03-16,,
10940,great,5,male,"Dublin, Ireland",2020-10-10,,
10941,good app,5,male,"Oslo, Norway",2020-10-16,,
10942,good,5,male,"Mombasa, Kenya",2022-05-13,,
10943,Fisk Inc,5,male,"Denver, United States",2024-06-20,,
10944,g.co/playContinue,5,male,"Ottawa, Canada",2023-10-28,,
10945,"fab music, fresh, free spirit. I listen to all of the music.",5,female,"Córdoba, Argentina",2025-03-04,,
10946,tuff ahh app 🔥🔥,5,male,"Rabat, Morocco",2022-05-14,,
10947,much batter,5,male,"Calgary, Canada",2023-04-04,,
10948,it's the best app ever!!!!!!,5,male,"Chicago, United States",2023-12-18,,
10949,great love it!!!,5,male,"Alexandria, Egypt",2022-04-04,,
10950,sound cloud is the best,5,male,"New York, United States",2023-12-28,,
10951,amazing! no ads I love this app sm!! good for listening to songs while studying or just chilling ☺,5,male,"Copenhagen, Denmark",2021-02-13,,
10952,good,5,female,"Sydney, Australia",2025-07-11,,
10953,it's good,5,female,"Christchurch, New Zealand",2025-07-19,,
10954,the best,5,male,"Tijuana, Mexico",2023-08-06,,
10955,good,5,female,"Sydney, Australia",2025-12-20,,
10956,i love this app,5,male,"Guangzhou, China",2021-03-16,,
10957,I need to download music and stuff and play offline,5,male,"Phoenix, United States",2022-12-13,,
10958,Great,5,male,"Nairobi, Kenya",2022-06-21,,
10959,brilliant,5,female,"Brasília, Brazil",2025-02-17,,
10960,Full mafia feelings,5,male,"Lagos, Nigeria",2022-04-30,,
10961,رائع,5,male,"Manila, Philippines",2021-07-27,,
10962,Love 💕 this app,5,male,"Los Angeles, United States",2023-04-30,,
10963,Best music app ever there are some ads,5,female,"Asunción, Paraguay",2025-03-07,,
10964,Underdogs creating major impact specially with lesser known artist and sounds.,5,male,"Quebec City, Canada",2024-04-30,,
10965,very good and nice to use,5,male,"New York, United States",2022-11-24,,
10966,The best song app ever,5,male,"Helsinki, Finland",2020-12-05,,
10967,Better than spotify,5,female,"Rosario, Argentina",2025-01-15,,
10968,🫡🫡,5,male,"Dallas, United States",2024-03-29,,
10969,perfect 👀🔥,5,male,"San Diego, United States",2023-07-21,,
10970,Amazing,5,female,"La Paz, Bolivia",2025-03-18,,
10971,pretty good,5,male,"Denver, United States",2022-08-29,,
10972,w app,5,female,"Perth, Australia",2025-08-07,,
10973,no option to download though but gud,5,male,"Quebec City, Canada",2023-10-25,,
10974,very Good Music app,5,male,"Dallas, United States",2022-09-01,,
10975,moreblove❤️,5,female,"Brisbane, Australia",2025-09-25,,
10976,da best music app on bro,5,female,"Queenstown, New Zealand",2025-09-21,,
10977,(∩˃о˂∩)♡,5,male,"Dallas, United States",2022-08-04,,
10978,🤌🏿,5,female,"Melbourne, Australia",2025-07-23,,
10979,Love it,5,male,"Vancouver, Canada",2023-12-25,,
10980,great music app,5,female,"Quito, Ecuador",2025-04-20,,
10981,Love this app,5,male,"Montevideo, Uruguay",2024-09-03,,
10982,😍☹️☹️☹️😤☹️. U n. N unjun you too n. Bbbju bbu u. 88. Bb b. U n BJJ knmnn gnguc8c. N. H7u uúuúuuúú b uu nmnnnjj 6n,5,male,"Guadalajara, Mexico",2024-05-11,,
10983,❤❤❤,5,male,"Helsinki, Finland",2020-11-03,,
10984,Nice app,5,male,"Johannesburg, South Africa",2022-03-08,,
10985,osm aap play sound and song,5,male,"Cape Town, South Africa",2021-11-08,,
10986,Noa's Ark,5,male,"Houston, United States",2022-12-07,,
10987,great,5,male,"Manchester, United Kingdom",2021-01-26,,
10988,very good,5,male,"Valparaíso, Chile",2024-09-19,,
10989,great sound,5,male,"Kathmandu, Nepal",2021-09-21,,
10990,"𝒄𝒐𝒎𝒆 𝒂𝒏𝒅 𝒔𝒆𝒆,𝒘𝒐𝒛𝒐𝒃𝒐𝒏𝒂😂",5,male,"Quebec City, Canada",2024-05-13,,
10991,this number sounds like it was written about me.,5,female,"Queenstown, New Zealand",2025-05-29,,
10992,very good,5,male,"Lahore, Pakistan",2021-08-07,,
10993,"Cool:D unlike Spotify you're have free downloaded music with no ads >:3 ""you don't have to pay anything for that btw""",5,male,"Oslo, Norway",2020-12-15,,
10994,this is good 👍,5,male,"Tijuana, Mexico",2023-03-26,,
10995,🫡🫡🫡🫡,5,male,"Shenzhen, China",2021-04-05,,
10996,very good,5,female,"Hobart, Australia",2025-10-12,,
10997,خوبه ولی جدیدا باگ پیدا کرده,5,male,"Calgary, Canada",2022-08-02,,
10998,"had it for like 10 years now. it's straight, wish there wasn't ads, like how it was back in the day.",5,male,"Hamburg, Germany",2020-11-02,,
10999,"so far I love it , Try this one and you won't be disappointed.",5,male,"Montreal, Canada",2024-05-21,,
11000,so many amazing DJs,5,male,"Phoenix, United States",2024-08-10,,
11001,"2011-I liked it more than I heard about it from my friends. 2017-After a long period of time, i am back. Using it with more energy and love. 2024-Years and years of connection with soundcloud, how could I deny, my world is all around you. (Changed my phone 3 days ago and installing in the new one). I was feeling alone and not so peaceful, was missing something and now installed back, the breaker of chains of silence in life).",5,male,"Chicago, United States",2024-01-12,,
11002,Excellent,5,male,"Austin, United States",2024-06-23,,
11003,awesome,5,female,"Melbourne, Australia",2025-06-29,,
11004,good,5,female,"Canberra, Australia",2025-06-27,,
11005,Really good for listening to music for me better than Spotify,5,male,"Boston, United States",2024-01-23,,
11006,Awesome,5,female,"Auckland, New Zealand",2025-12-11,,
11007,💎🔥,5,male,"Manchester, United Kingdom",2020-12-09,,
11008,Ads are a major A okay.,5,male,"Chicago, United States",2022-08-24,,
11009,ear,5,male,"Kampala, Uganda",2021-11-28,,
11010,Very good,5,male,"Harare, Zimbabwe",2021-12-20,,
11011,"Love the app love the music, gets five ⭐ Great mixes added daily explore your options and enjoy the good beats. I love that it's famous people but also your new underground artist as well SUGGESTION hate when music gets evaporated with the updates in playlists I know its the users taking away their tracks but I have sooo many playlists. I would like to see something like a marker so that I can acknowledge they were removed 🙂 Been using app for over 15 yrs LOVE IT! Hate ads but keeps apps free",5,female,"Bogotá, Colombia",2025-03-28,,
11012,perfect,5,male,"Tijuana, Mexico",2023-10-21,,
11013,I've had great experience with this and it doesn't even crashes like y'all say well maybe not for me but I love it,5,male,"Washington DC, United States",2023-09-28,,
11014,dxpe,5,male,"Washington DC, United States",2022-12-03,,
11015,better than Spotify,5,male,"Accra, Ghana",2022-02-14,,
11016,Best App,5,male,"Abuja, Nigeria",2022-01-17,,
11017,always my 😍,5,male,"Mexico City, Mexico",2023-11-25,,
11018,"its my song, 🤣 I love it, ❤️",5,female,"Brasília, Brazil",2025-03-14,,
11019,heartfelt..,5,male,"Paris, France",2020-08-04,,
11020,awsome 👑🥰,5,male,"Calgary, Canada",2024-06-11,,
11021,nice aap,5,female,"Auckland, New Zealand",2025-07-13,,
11022,I like to say one love to sound cloud for collaboration,5,male,"San Francisco, United States",2023-11-25,,
11023,best music app out there! access to djs and their mixes and live sets is amazing!,5,male,"Lahore, Pakistan",2021-03-15,,
11024,it's the best 🔒,5,male,"Denver, United States",2022-09-09,,
11025,nice app,5,male,"Tokyo, Japan",2021-08-24,,
11026,cool,5,male,"Lyon, France",2020-10-23,,
11027,moltafet 80,5,male,"Bangalore, India",2021-07-09,,
11028,"I'm a ""struggling artist"" / producer and SoundCloud provides a platform that allows me the chance to have my music heard; GO WITH SOUND CLOUD!!!",5,male,"Karachi, Pakistan",2021-06-24,,
11029,very good,5,male,"Kumasi, Ghana",2022-01-09,,
11030,good,5,male,"Jacksonville, United States",2023-08-16,,
11031,since 2013 ceddysev ®,5,male,"Guadalajara, Mexico",2023-07-18,,
11032,great,5,male,"Ottawa, Canada",2024-02-12,,
11033,love it so far,5,male,"Abuja, Nigeria",2021-11-10,,
11034,if I had another star I'd give it to SoundCloud,5,male,"Cairo, Egypt",2022-06-28,,
11035,best,5,female,"Christchurch, New Zealand",2025-12-20,,
11036,Good,5,female,"Adelaide, Australia",2025-12-03,,
11037,Cool app👍☺️🌄🌅🌞,5,female,"Buenos Aires, Argentina",2025-02-18,,
11038,Amazing! Better than Spotify. You can listen to music offline everywhere! Perfect for long car rides. I will definitely be using this over Spotify!,5,male,"Kampala, Uganda",2021-12-19,,
11039,👌👌👌,5,female,"Canberra, Australia",2025-06-22,,
11040,Awesome,5,female,"Medellín, Colombia",2024-11-21,,
11041,"cool music, a lot of new stuff that I have never heard before that I get to choose what I like before anyone else tells me about them. this is such a cool place to form your own taste in music. very cool.",5,male,"Lusaka, Zambia",2022-05-15,,
11042,Simple answer: it's good 🥶,5,male,"Brussels, Belgium",2021-02-02,,
11043,It's really a good app to listen songs 🤌🏻,5,male,"Dakar, Senegal",2022-03-27,,
11044,Better Spotify.,5,male,"Lusaka, Zambia",2021-12-23,,
11045,sout yan mike,5,male,"Algiers, Algeria",2021-12-10,,
11046,very nice,5,male,"Guadalajara, Mexico",2023-10-01,,
